smiles,st,abs,qed,sa
Nc1c[nH]c(-c2cc3sc4cc(C5=CC(=O)C=CC5=O)sc4c3s2)n1,0.1315907628893851,2.1179184503793715,0.5067591071128845,3.699079990386963
O=C1C=CC(=O)C(c2ccc(-c3cn[nH]c3-n3cnc4ccccc43)c3nsnc23)=C1,0.2042417526602744,1.6453245539784431,0.4443603456020355,3.255701780319214
O=C1C=CC(=O)C(c2ccc(CCCc3ccc4ccc([O-])cc4c3)cc2)=C1,0.1044393810391426,1.986861218690872,0.6358129382133484,2.7682042121887207
Nc1n[nH]cc1-c1cnc2cc(C=CN3c4ccccc4CCc4ccccc43)cnc2c1,0.0800559414386747,1.587905728328228,0.3942904770374298,3.1879398822784424
CC1=c2ccccc2=[N+]2C1=Cc1c3ccccc3c(-c3nc(C)co3)n1[B-]2(F)F,0.0044554855585097,2.023734834325313,0.4684147834777832,3.8369622230529785
O=C(Cc1ccc(C=CSC=C2CCCCCCC2)cc1)Cc1ncnc2ccccc12,0.2656116870999335,2.3816218545436856,0.3844419419765472,3.0035789012908936
Cc1c(C)c(-c2coc(=N)[nH]2)c(C)c(C)c1C1=CC(=O)NC1=O,0.1723821401953696,2.233094014418125,0.7398935556411743,3.6773641109466553
O=C1C=C(c2ccc(Nn3c4ccccc4c4c5ccccc5[nH]c43)cc2)C(=O)N1,0.1120279484152793,2.265708716529608,0.4029579758644104,2.813016653060913
Cc1ccc(-c2c(-c3nc(C)n4ccccc34)c(=S)c2=O)c2nsnc12,0.1052733625531197,2.440723832207918,0.4310276210308075,3.210516452789306
Cn1c(C=Cn2ccnc2)nnc1-c1cc2sc(C3=CC(=O)C=CC3=O)cc2s1,0.1114287219405174,2.0681499691247938,0.4714611768722534,3.708202838897705
Cc1cc(-c2ccc(C3=CC(=O)NC3=O)cc2)c(N)[nH]1,0.0445618179202078,2.247788019877672,0.7222240567207336,2.793299913406372
Cc1ccc2nc3c(nc2c1)c(-c1nc(-c2cc4ccccc4c[n+]2C)n[nH]1)nn3C,0.1541954268574714,1.7022529729366302,0.4452181458473205,3.1127467155456543
O=C1C=CC(=O)C(c2ccc(CCc3ccc4cc([SH](=O)=O)ccc4c3)cc2)=C1,0.2211915727019309,2.3597452683389184,0.5221205353736877,2.8763327598571777
C#Cc1[nH]ncc1-c1cnc2cc(C=Cn3ccc4ccccc43)cnc2c1,0.1274145276904106,1.7268773962140085,0.4784640073776245,3.272576332092285
O=C1C=CC(=O)C(c2ccc(NC=CC=[NH+]c3ccccc3)cc2)=C1,0.1560472075104713,2.117740425240993,0.6529010534286499,3.4076831340789795
CC(=O)C(Cc1ccc(C2=CC(=O)C=CC2=O)cc1)c1cccc2c1C(=O)C=CC2=O,0.1431321210622786,2.356793355077505,0.7029844522476196,3.2986953258514404
C(=CNn1c2ccccc2c2cccnc21)C=[NH+]c1ccccc1,0.0533743069529533,1.7723982277035712,0.5690386295318604,3.4779231548309326
O=C1C=CC(=O)C(c2ccc(CCCC(=O)c3ncnc4ccccc34)cc2)=C1,0.2848832724452018,2.443582111871242,0.476877212524414,2.5151095390319824
O=C1C=CC(=O)C(c2ccc(-c3cc(-n4ccc5nc6ccoc6nc54)no3)cc2)=C1,0.2311039618611335,2.433358663058281,0.4168835580348968,3.213757038116455
O=[N+]([O-])c1ccc([NH+]=CC=CNc2ccnc3ncccc23)cc1,0.0970306765198707,1.8913800177216529,0.425486296415329,3.5135304927825928
CN1C(=Cc2c(-c3cn(-c4ccc5ccc([O-])cc5c4)nn3)c(=O)c2=O)Sc2ccccc21,0.1255779333472251,2.0869320255637165,0.3888328373432159,3.339200735092163
Cc1ccc2nc(OCOc3ccc(C4=CC(=O)C=CC4=O)cc3)cn2c1,0.1999057448267935,2.1638698462367056,0.5163540244102478,2.8339998722076416
Cc1c(CC(C)(C=O)c2cc3c4c(c2O)CCCN4CCC3)ccc(C2=CC(=O)C=CC2=O)c1C,0.2998805443406104,2.034290419590473,0.5156345963478088,3.821621894836426
O=C([O-])C(Cc1ccccc1C=Nc1cccc(O)c1)N1c2ccccc2Oc2ccccc21,0.1253017323374747,1.8523427208304404,0.4296463429927826,3.4017248153686523
Cn1nc(-c2nocc2-c2ccc(C3=CC(=O)C=CC3=O)cc2)c2n[nH]nc2c1=Nc1ccccn1,0.1820797063469886,2.1325041504740714,0.3898749053478241,3.5842652320861816
CC(c1ccc(C2=CC(=O)C=CC2=O)cc1)c1ccc2c3c(cccc13)CC2,0.1577271930336952,2.415353517103195,0.6000978350639343,3.051349878311157
Nc1nc(-c2ccc(C3=CC(=O)C=CC3=O)cc2)c[nH]1,0.1481443151593207,2.0612097613453866,0.8094527721405029,2.8448777198791504
CC1(c2c3ccccc3c(C3=CC(=O)C=CC3=O)c3nsnc23)NC=CC1=O,0.1282602153182028,2.284139112669229,0.680429995059967,3.96437668800354
O=C1C=CC(=O)C(c2cccc(OCNc3ncnc(C=Cn4cnnc4)n3)c2)=C1,0.2400232296347617,2.3233851645410057,0.4643206000328064,3.561767816543579
Nc1nc2c(ncn2C(CCc2ccc(C3=CC(=O)C=CC3=O)cc2)C(=O)O)c(=O)[nH]1,0.2081871875882148,2.3437807687461376,0.4996123313903808,3.402878999710083
Nc1ccn(-c2c3ccccc3cc3ccccc23)c1O,0.2485142751097678,2.129952187263965,0.5139504075050354,2.4344570636749268
Cc1coc(-c2ccc(C3=C(C4=CC(=O)C=CC4=O)CCC3)s2)n1,0.1451050758123397,2.413741759985685,0.784274697303772,3.254232168197632
O=C1C=CC(=O)C(c2ccc(C(=O)C(=O)NN3C4=C(CC5=C3CCCC5=O)C(=O)CCC4)s2)=C1,0.1242747581362724,2.080021045792103,0.403329998254776,3.6525840759277344
CN1c2ccccc2N(C)c2cc(CCc3nc4nc5ncoc5nc4o3)ccc21,0.1380055550694465,1.564213020002842,0.4422907829284668,3.287184476852417
O=C1C=CC(=O)C(c2ccc(-c3nnc(-c4ccc5c(=O)cc[nH]c5c4)nn3)cc2)=C1,0.0960976676106453,2.437020308595896,0.5184531211853027,2.879057645797729
Cc1cn(-c2scc3c2OCCO3)c(=O)nc1-c1ccc(C2=CC(=O)NC2=O)cc1,0.2397214017271994,2.220036488580704,0.650360643863678,3.2421905994415283
O=C1C=CC(=O)C(c2ccc(Nc3coc4ccccc34)cc2)=C1,0.1437114946007727,2.276867115014791,0.7333658933639526,2.458744525909424
O=C1C=CC(=O)C(c2ccc(CC(C(=O)[O-])c3ccc4ccccc4n3)cc2)=C1,0.2469708081841468,2.154552119088173,0.6326016187667847,3.2407867908477783
O=C1C=CC(=O)C(c2ccc(OCNc3cccc4cc[n-]c34)cc2)=C1,0.16370142403841,2.245188575595617,0.5683046579360962,3.3761696815490723
O=C1C=CC(=O)C(c2ccc(N(c3ccc4nccnc4c3)[SH](=O)=O)cc2)=C1,0.1773850801348685,2.393028113466501,0.5417706966400146,3.205617904663086
O=c1[nH]ccn1C#Cc1ccc(NC=CC=[NH+]c2ccccc2)cc1,0.0972678835153579,2.0671068873763083,0.5009554028511047,3.87079119682312
Cc1cn(-n2cnc3nc4nc[nH]c4nc32)c(=O)nc1-c1cccc2c1C(=O)C=CC2=O,0.2913918717265128,2.4282766287624837,0.4491279125213623,3.607934474945069
O=C1C=CC(=O)C(c2ccc(CC(C(=O)O)c3ccc4c(c3)C(=O)NC4=O)cc2)=C1,0.2775096862673759,2.4336927056849,0.5850688219070435,3.0983128547668457
Cc1c(O)ncn1-c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2,0.021572592294216,1.6366312433600425,0.7987508177757263,3.6595966815948486
O=c1cn[nH]c(-c2cnc3cc(C=CN4c5ccccc5CCc5ccccc54)cnc3c2)c1,0.0786356259942053,1.9029586987853049,0.4102243185043335,3.1105031967163086
Cc1ccc(-c2ccc(C3=CC(=O)C=CC3=O)cc2)c(O)c1,0.1276988755226134,2.452897875082493,0.8617247939109802,2.263915777206421
O=C1C=CC(=O)C(c2ccc(-c3cnc4ccc5ccccc5n34)cc2)=C1,0.1139078079223632,1.8241433540701864,0.5080463886260986,2.542126417160034
CC1=C2C=CC(c3ccccc3)=[N+]2[B-](F)(F)n2c1ccc2C1C(=O)CCC1=O,0.1411409743785858,1.6956547212958335,0.5927537679672241,3.840674638748169
CN1c2ccccc2N(C)c2cc(-c3onnc3-c3nc4ccccc4n(C)c3=O)ccc21,0.1584258423805236,2.1484621806263924,0.4030267298221588,2.901762723922729
O=C1C=CC(=O)C(c2ccc(CCC(=O)c3cccc4cc[n-]c34)cc2)=C1,0.1622171204447746,2.348472499388456,0.517525315284729,3.223144292831421
CC1=c2ccccc2=[N+]2C1=Cc1c3ccccc3c(S(=O)(=O)c3ccc(O)cc3C)n1[B-]2(F)F,0.0793507271766662,2.182132614552975,0.4513619244098663,3.7232728004455566
O=C1C=CC(=O)C(c2ccc(NCOC3CCC(C4=CC(=O)NC4=O)CC3)cc2)=C1,0.1165178758263587,2.25954645896554,0.4270941913127899,3.1436688899993896
Cc1cc(C2=CC(=O)C=CC2=O)c(C)cc1NC(=N)C#N,0.2166728545784949,2.348406649726629,0.4931840300559997,3.0729520320892334
N#Cc1ccc(N=Nc2ccc(-c3cnc(O)[nH]3)cc2)cc1,0.1098229278683662,2.1465994438767435,0.7108940482139587,2.6997666358947754
N#CCCc1ccc(C=CN2c3ccccc3Oc3ccccc32)c2c1C(=O)C=CC2=O,0.1122511555314063,2.4007925972759723,0.5202121138572693,3.1834912300109863
Cc1cc(-c2ccc(C#Cc3cc(C#N)ccc3C#N)cc2)c(N)[nH]1,0.2581767229199408,2.3295765345871446,0.669129490852356,2.816434621810913
O=C1C=CC(=O)C(c2ccc(N(C=CC(F)(F)F)N3CNc4ccccc4C3=O)cc2)=C1,0.1433155432105064,2.4359816168248654,0.7268803119659424,3.40995717048645
C=CNC(=O)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1ccc(C)cc1C,0.0073324212193488,1.9173850889086723,0.5476365685462952,3.7192788124084473
Nc1ccc2cc(-c3cc(N)cn3N)oc(=O)c2c1,0.1456540767312049,2.3208993975698946,0.4460168778896332,3.010845422744751
CC(C)(c1ccc(C2=CC(=O)C=CC2=O)cc1)c1cccc2c(O)cccc12,0.1557148487925528,2.2785115081489087,0.6647434234619141,2.5567030906677246
O=C1C=CC(=O)C(c2ccc(N(c3ccc4c(=O)cc[nH]c4c3)[SH](=O)=O)cc2)=C1,0.1602746965050696,2.261518483048677,0.5110093355178833,3.322341203689575
C[N+](C)=c1ccc2cc3ccc(-c4[nH]cnc4F)cc3oc-2c1,0.1960273827672004,2.35252398647666,0.4336712062358856,3.0596132278442383
C(=CNc1ccn[nH]1)C=[NH+]c1cccc2ccccc12,0.1633457321882248,2.2772960620224474,0.630345344543457,3.62473726272583
O=C1C=CC(=O)C(c2ccc(-n3cnc(-c4nccc5[nH]ccc45)c3)cc2)=C1,0.0929353558778762,2.216011572408676,0.5628063678741455,2.884910345077514
O=C1C=CC(=O)C(c2ccc(COc3cccc4sccc34)cc2)=C1,0.2613762885689734,2.433255614113808,0.6499705910682678,2.365822553634644
O=C1C=CC(=O)C(c2ccc(CCc3cc4cc5c(cc4oc3=O)OCO5)s2)=C1,0.0930255245923996,2.3418200661838053,0.4874859154224396,3.0295698642730717
Cc1cn(N2C(=O)c3cccc4cccc(c34)C2=O)c(=O)nc1NC1=CC(=O)c2ccccc2C1=O,0.1991444519519805,2.385771480733156,0.4517014622688293,3.0273923873901367
Cn1nnc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(C#N)c4ccccc4C2=C3)n1,0.1100331633448601,2.2889082455456258,0.4616325199604034,3.84934139251709
O=C1C=CC(=O)C(c2ccc(-c3c[nH]c(O)n3)cc2)=C1,0.2122689829230307,2.1489388397574425,0.8127644658088684,2.874668836593628
Nc1oc(=O)[nH]c1-c1cnc2cc(C=Cn3nnc4ccccc43)cnc2c1,0.2882637291908263,1.844667422878742,0.4984340071678161,3.284478187561035
Cn1cc(N)c(-c2c3ccccc3c(C3=CC(=O)NC3=O)c3nsnc23)n1,0.0012638294458389,2.024191160929203,0.5160739421844482,3.284464120864868
O=C1C=CC(=O)C(c2ccc(CC(C(=O)[O-])c3cccc4cc[nH]c34)cc2)=C1,0.1899580791354178,1.5597897711396216,0.6981933116912842,3.4248528480529785
Cn1nc(-c2oncc2-c2nccc3[nH]ccc23)c2nc3cc(Cl)ccc3nc21,0.2996207951664924,2.318908311742544,0.4623091518878937,3.0758275985717773
O=C1C=CC(=O)C(c2ccc(CCc3ccc4c(c3)C(=O)NC4=O)cc2)=C1,0.2475946333169937,2.3798130105435846,0.6732261180877686,2.485121965408325
Cn1c(=O)c(-c2ccc3c(c2)C(C)(C)C2=CC(=[N+](C)C)C=CC2=C3)nc2ccccc21,0.0460004043936728,1.8440631078243253,0.5568336844444275,3.208411931991577
O=C1C=CC(=O)C(c2ccc(On3cnc4cc5nc[nH]c5cc43)cc2)=C1,0.1027788529753683,2.1146598163247106,0.5702215433120728,3.077493906021118
O=C1C=CC(=O)C(c2ccc(OCc3c([O-])ccc4ccc(=O)oc34)cc2)=C1,0.2061817246437072,2.472212042999268,0.5149970054626465,2.9678657054901123
N=C1C(=O)C=CN1c1ccc(C2=CC(=O)C=C(c3ccc(C4=Cc5ccccc5C4)cc3)C2=O)cc1,0.2795660075306891,2.169536036348343,0.5285396575927734,3.2239091396331787
Cc1ccccc1-c1ccc(C)c(C)c1CC(=O)Cc1ccc(C2=CC(=O)C=CC2=O)cc1,0.1945386498332023,1.7550578167557715,0.4660627543926239,2.568906545639038
C(=CNc1[nH]cnc1-c1ccnc2ccccc12)C=[NH+]c1cccc2ccccc12,0.1171799040198324,1.8964289538979529,0.3943723142147064,3.443201780319214
O=C1C=CC(=O)C(c2ccc(Nc3ccc(C#Cc4nnc[nH]4)cn3)cc2)=C1,0.1500778804183005,2.479468617969751,0.5446908473968506,3.1282176971435547
O=c1cc[nH]c2c(NC=CC=[NH+]N3c4ccccc4Sc4ccccc43)cccc12,0.2683573244571685,1.7672309931874275,0.4469404220581054,3.429856061935425
O=C1C=CC(=O)C(c2ccc(Nc3cnc(C#Cc4ccccc4)o3)cc2)=C1,0.1625377730488777,2.388981536221504,0.5620348453521729,2.9573545455932617
O=S(=O)(O)c1cnc2cc(C=CN3c4ccccc4CCc4ccccc43)cnc2c1,0.1150579336047172,1.677421412038803,0.4718637764453888,2.8636667728424072
[O-]c1cc(-c2cnc3cc(C=Cn4ccc5ccccc54)cnc3c2)c[nH]1,0.1373936733365057,1.7219603904128074,0.5273035764694214,3.255107879638672
Cc1c(CCCc2ccc(C3=CC(=O)C=CC3=O)cc2)ccc(C2=CC(=O)C=CC2=O)c1C,0.2247859824061393,2.3768412268579007,0.6178250312805176,2.864611387252808
C=Cc1ccc(-c2nc3cnccc3[nH]2)c(-c2nn(C)c3nc4ccc(Cl)cc4nc23)c1,0.2724033686876296,2.161844102692604,0.3993295729160309,2.9285271167755127
O=C1C=CC(=O)C(c2ccc(N3CCC(c4ccc5ccc([O-])cc5c4)CC3)cc2)=C1,0.0954713114261627,2.3733263567507263,0.6033461689949036,2.879542112350464
O=C1C=CC(=O)C(c2ccc(CC(O)c3c4[nH]cnc4nc4nc[nH]c34)cc2)=C1,0.2471100160241126,2.3454149956166743,0.4626807272434234,3.5662059783935547
CC1=c2ccccc2=[N+]2C1=Cc1c3ccccc3c(-n3ccc(C)c3)n1[B-]2(F)F,0.1617669887304305,1.921825897681713,0.4436647891998291,3.830069303512573
O=C1C=CC(=O)C(c2ccc(Nc3cnc4nn5ccccc5c4n3)cc2)=C1,0.1505456503987312,2.39144442909956,0.5598092079162598,2.9011034965515137
O=C1C=CC(=O)C(c2ccc(N(c3cn4ccccc4n3)[SH](=O)=O)cc2)=C1,0.1833977514863013,2.3937876950919628,0.5538933277130127,3.3781700134277344
CC1=CC(C)=[N+]2C1=Cc1ccc(-c3cc(C)ccc3N)n1[B-]2(F)F,0.2072018966436385,2.1879033554434777,0.6226538419723511,3.8457202911376953
CC(=O)C(Cc1ccc(C2=CC(=O)C=CC2=O)cc1)c1cccc2ccccc12,0.2083224406599998,2.2591350718677043,0.5949150323867798,2.857029676437378
O=C1C=CC(=O)C(c2ccc(N(c3ccc4cc5c(cc4c3)OCCN=C5)[SH](=O)=O)cc2)=C1,0.1418486405968666,1.7873370899319647,0.4778404235839844,3.594624280929565
Cn1nc(N)nc1-n1ccc2nc3ccoc3nc21,0.2377916330456733,2.1483790021061897,0.5414403676986694,3.428072214126587
Nc1cccnc1-c1cnc2cc(C=Cn3nnc4ccccc43)cnc2c1,0.1953155244946479,1.687733469080925,0.5242799520492554,2.934333086013794
C#Cc1ccnn1-c1c(C=C2Sc3ccccc3N2C)c(=O)c1=O,0.2181866607427596,2.247251056319475,0.5302234888076782,3.306927442550659
O=Cc1ccoc1-c1ccc(C2=CC(=O)C=CC2=O)cc1,0.1046114925503729,2.449071027761698,0.6393629312515259,2.7522897720336914
O=C1C=CC(=O)C(c2ccc(-n3cc(-c4ccc5ccc([O-])cc5c4)c(=O)[nH]c3=O)cc2)=C1,0.1803421393990516,2.314862138837576,0.497164249420166,3.0784835815429688
Cc1c(-c2nnc(-c3ccc(C4=CC(=O)C=CC4=O)cc3)nn2)cc2c3c([nH]c2c1C)C(=O)CCC3,0.1085914130568503,2.3006956815898416,0.4386787712574005,3.252872943878174
CC(=O)C(Cc1ccc(C2=CC(=O)C=CC2=O)cc1)c1ccc2[nH]c3c(C)cccc3c2c1,0.1602824478507041,1.8607268846154208,0.4145243167877197,3.1242926120758057
O=C1C=CC(=O)C(c2c3ccccc3c(C3COC(=O)C3)c3nsnc23)=C1,0.1330171686768531,2.2316089312553404,0.5048398375511169,3.6843976974487305
CC1(C)c2ccccc2N(N2C=C[N+]=C2)c2ccccc21,0.2645698429703712,2.214772327983379,0.7933698892593384,3.427950382232666
O=C1C=CC(=O)C(c2ccc(CC(=O)Cc3cncc4ccccc34)cc2)=C1,0.1972175307035445,1.7163439918875694,0.6454944610595703,2.496392250061035
Nc1cc(-c2c([O-])c(=[N+](c3ccccc3)c3ccccc3)c2=O)c(N)[nH]1,0.1719530478477478,2.298048756235838,0.4900738000869751,3.314089298248291
O=C1C=C(Nc2cnc3cc(C=CN4c5ccccc5CCc5ccccc54)cnc3c2)CN1,0.1322850619912148,1.852753876876831,0.464529424905777,3.2866125106811523
O=C1C=CC(=O)C(c2ccc(Nc3ccc4c(c3)[nH]c3ccccc34)cc2)=C1,0.1448921510934828,2.362439559239149,0.4939195513725281,2.347495555877685
C[n+]1cc2ccccc2cc1-c1nc(C#N)no1,0.0319230115771294,2.21367829939127,0.6025850176811218,3.105816602706909
O=C1C=CC(=O)C(c2ccc(Oc3cccc4cc[nH]c34)cc2)=C1,0.1477459909081457,1.8561398202776909,0.7417330145835876,2.4886837005615234
O=C1C=CC(=O)C(c2ccc(C(O)c3cnc4nccnc4n3)cc2)=C1,0.0726762649178505,2.382712013024092,0.7191949486732483,3.382692575454712
CC1=C(c2ccccc2)C2=Cc3c(-c4ccc(C)[nH]4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,0.1334139110207557,1.9821477692127227,0.5118826627731323,3.770299434661865
O=C1C=CC(=O)C(c2ccc(-c3ccc(O)c(-n4nnc5cc(Cl)ccc54)c3)cc2)=C1,0.0841909679532051,2.372127777379751,0.4850939810276031,2.628190279006958
N#Cc1ccc(N=Nc2ccc(C3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)cc2)cc1,0.1070954824447631,1.8294848013758656,0.4299422800540924,3.685668706893921
Nc1cc(-c2ccc(C3=CC(=O)C=CC3=O)cc2)sc1-c1cnc2cnccc2c1,0.1105884918928146,1.9058899329423904,0.4958553314208984,2.896608352661133
O=C1C=CC(=O)C(c2ccc(C3CCCN3c3ccc4c(c3)Cc3ccccc3-4)cc2)=C1,0.1661694366693495,1.8162708537101744,0.401945948600769,3.0411722660064697
O=C1C=CC(=O)C(c2ccc(Sc3nc4ccccc4nc3C=CN3CCCC3)cc2)=C1,0.1974795736432074,2.469578114289045,0.5249884128570557,3.01430892944336
C[N+](C)=C1C=CC2=Cc3ccc(NC4=CC(=O)c5ccccc5C4=O)cc3C(C)(C)C2=C1,0.0001193195343016,1.6586857969403266,0.698625385761261,3.3299403190612797
Cc1c(C2=CC(=O)C=CC2=O)ccc(-c2coc(-c3ccc(C4=CC(=O)C=CC4=O)cc3)n2)c1C,0.2621223160386084,2.4473962513625622,0.517857015132904,3.06402325630188
C#Cn1c(C(O)c2cccc(C3=Cc4ccccc4C3)c2)nc2ccc(C)cc21,0.1692110488772391,2.207775397074222,0.5132322311401367,3.395738363265991
O=C1C=CC(=O)C(c2ccc(NCOc3ccnc4cnncc34)cc2)=C1,0.1383842636704444,2.149365129673481,0.5531760454177856,2.9090652465820312
CN(c1ccc(C2=CC(=O)C=CC2=O)cc1)N1C(=O)c2ccccc2C1=O,0.1690696263670921,2.477348720961809,0.6222396492958069,2.6465907096862797
O=C1C=CC(=O)C(c2ccc(-c3[nH]ccc3-c3cccc4ncncc34)cc2)=C1,0.0826814329385756,2.036610984778404,0.5376242995262146,2.82914137840271
O=CN(c1ccc(C2=CC(=O)C=CC2=O)cc1)c1cccc2c([O-])cccc12,0.1149152455687523,2.133429049408436,0.5228986144065857,3.09093713760376
Cc1nc2sc(C(C=O)C[n+]3ccc(C)c4ccccc43)c(N)c2c(C#N)c1C,0.2605192903041838,2.3637817370831966,0.4121527671813965,3.889284133911133
Cn1nc(Oc2ccc3c(c2)C(C)(C)C2=CC(=[N+](C)C)C=CC2=C3)c2n[nH]nc2c1=O,0.0412638576388357,1.8155928332448004,0.6504120230674744,3.7616262435913086
O=C1C=CC(=O)C(c2ccc(-c3ccc4ccc([O-])cc4c3)cc2)=C1,0.1075498853087424,2.251172114866972,0.675518274307251,2.73291277885437
Cn1cc(-c2ccc(N=Nc3ccc(C#N)cc3)cc2)cc1N,0.0690081383347511,2.326861911159754,0.719413697719574,2.6614439487457275
N#Cc1ccc(N=Nc2ccc(-c3[nH]c(O)cc3N)cc2)cc1,0.0915353679418562,2.3582162854015825,0.6284777522087097,2.8319971561431885
Cc1ccc([Si](C)(C)c2ccc3c(c2)C(C)(C)C2=CC(=[N+](C)C)C=CC2=C3)cc1,0.1102280543208122,2.007865412402153,0.5094137787818909,3.5036301612854004
O=C1C=CC(=O)C(c2ccc(-c3nn[n-]c3-c3ccnc4ccccc34)cc2)=C1,0.1782904847621916,2.4218503371596336,0.508660614490509,3.210516452789306
C[N+](C)=C1C=CC2=Cc3ccc(NC4=NCCC4=O)cc3C(C)(C)C2=C1,0.2247442200541496,1.8818780270457267,0.7927184104919434,3.710052251815796
O=C1C=CC(=O)C(c2ccc(CC(=O)Cc3nc4sc5cc(F)ccc5c4s3)cc2)=C1,0.1077094206571578,1.6021146990418431,0.3996540606021881,2.971161127090454
O=C1C=CC(=O)C(c2ccc(-c3ncc(NC=Cc4cncc5nccnc45)o3)cc2)=C1,0.1890905611872673,2.4675195614397527,0.4838407933712005,3.2969090938568115
O=C1C=CC(=O)C(c2ccc(CC(C(=O)O)c3ccc4c(c3)OCCO4)cc2)=C1,0.1548261332869529,1.936163101947308,0.7897977828979492,2.9633564949035645
O=C1C=CC(=O)C(c2ccc(CC(O)c3cnc4oc5ncccc5c4c3)cc2)=C1,0.253613395011425,2.0156158020734787,0.5283365845680237,3.397008419036865
O=C1C=CC(=O)C(c2ccc(-c3cccc(-n4ccc5cnccc54)c3)cc2)=C1,0.0857609318256378,1.9331578158020968,0.4834717810153961,2.532232522964477
N#Cc1nc(-c2cnc3cc(C=Cc4cccc5scnc45)cnc3c2)co1,0.2628983206510543,2.2506323786914346,0.4398625493049621,3.2116215229034424
CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(NC3=CC(=O)c4ccccc4C3=O)n1[B-]2(F)F,0.0971937711596488,2.257292667645216,0.5682880878448486,3.6980068683624263
N#Cc1nn(-c2ccc(C3=CC(=O)C=CC3=O)cc2)nc1-c1nc2c(c(C#N)c1C#N)CCCC2,0.1415657955765723,2.4693321022629737,0.5449510216712952,3.391420841217041
O=C1C=CC(=O)C(c2ccc(CC(O)c3cccc4cc[nH]c34)cc2)=C1,0.1621702959895132,1.950013827395439,0.712041437625885,3.093690156936645
Nc1c[nH]cc1-c1cnc2cc(C=Cn3cnc4ccccc43)cnc2c1,0.204520801103115,1.7653409923672676,0.5098374485969543,3.1133873462677
C[N+](C)=C1C=CC2=Cc3ccc(NC4=CC(=O)NC4)cc3C(C)(C)C2=C1,0.0779793717622756,2.059676850533485,0.8087867498397827,3.835961103439331
O=C1C=CC(=O)C(c2ccc(-c3nc(-n4cnc5cc6nc[nH]c6cc54)c[nH]3)cc2)=C1,0.1633271447777746,2.117863691186905,0.4465459883213043,3.228188991546631
O=CC(Cc1ccc(C2=CC(=O)C=CC2=O)cc1)c1ccc2c(c1)OCO2,0.0858027732729911,1.6052892303705215,0.6054953336715698,3.103003025054932
Cc1ccc2[nH]c(Nc3ccc4c(c3)C(C)(C)C3=CC(=[N+](C)C)C=CC3=C4)nc2c1,0.0976816313624382,1.9446060683250423,0.5629177689552307,3.312819004058838
